Date,Market 1 Price [£/MWh],Market 2 Price [£/MWh],Transmission System Electricity Demand [MW],Wind Generation [MW],Solar Generation [MW],Coal Generation [MW],Gas Generation [MW],Market 3 Price [£/MWh]
2018-06-06 02:00:00,45.27,50.82,20434,2090.25,0.0182,0.0,6227.5,56.0
2018-06-06 02:30:00,45.27,50.18,20320,1979.16666666666,0.0105,0.0,6187.0,56.0
2018-06-06 03:00:00,45.02,45.39,20249,2078.5,0.0118,0.0,6188.0,56.0
2018-06-06 03:30:00,44.72,48.64,20052,1854.5,0.0146,0.0,6273.5,56.0
2018-06-06 04:00:00,48.02,50.37,20575,1839.5,0.334,0.0,6697.96428571428,56.0
2018-06-06 04:30:00,48.42,50.2,21556,1779.75,43.4,0.0,7149.64285714285,56.0
2018-06-06 05:00:00,58.1,59.73,23963,1732.16666666666,250.0,0.0,8861.41666666666,56.0
2018-06-06 05:30:00,47.42,49.1,26380,1712.5,564.0,0.0,11242.4814814814,56.0
2018-06-06 06:00:00,51.99,52.39,29087,1682.5,993.0,0.0,14505.4166666666,56.0
2018-06-06 06:30:00,57.9,62.03,30107,1551.0,1500.0,0.0,14933.25,56.0
2018-06-06 07:00:00,57.14,61.81,30327,1483.25,2150.0,0.0,15018.1666666666,56.0
2018-06-06 07:30:00,55.46,59.76,29765,1450.75,2920.0,0.0,15255.0,56.0
2018-06-06 08:00:00,55.32,55.54,30017,1422.5,3760.0,0.0,15377.75,56.0
2018-06-06 08:30:00,54.16,55.89,29805,1418.25,4560.0,0.0,15355.5,56.0
2018-06-06 09:00:00,55.28,54.51,29131,1418.0,5190.0,0.0,14638.9,56.0
2018-06-06 09:30:00,59.11,55.97,28551,1404.75,5930.0,0.0,14259.5,56.0
2018-06-06 10:00:00,57.36,53.98,28294,1347.25,6530.0,0.0,14381.25,56.0
2018-06-06 10:30:00,55.15,52.83,28049,1279.5,7090.0,0.0,14898.5,56.0
2018-06-06 11:00:00,57.42,54.65,27775,1264.5,7480.0,0.0,14874.5,56.0
2018-06-06 11:30:00,57.42,57.05,27400,1240.25,7820.0,0.0,14862.5,56.0
2018-06-06 12:00:00,52.5,51.65,27177,1258.75,7950.0,0.0,14779.75,56.0
2018-06-06 12:30:00,51.62,52.14,27088,1283.0,8100.0,0.0,14660.75,56.0
2018-06-06 13:00:00,51.07,46.76,27130,1380.25,8140.0,0.0,14481.0,56.0
2018-06-06 13:30:00,51.72,47.23,27288,1416.75,8010.0,0.0,13888.17,56.0
2018-06-06 14:00:00,58.42,55.88,27391,1479.25,7690.0,0.0,14157.5,56.0
2018-06-06 14:30:00,60.92,66.63,28086,1553.0,7240.0,22.0,14452.9166666666,56.0
2018-06-06 15:00:00,59.11,67.43,29195,1620.75,6710.0,98.0,14831.6666666666,56.0
2018-06-06 15:30:00,60.53,66.61,30196,1783.25,6100.0,158.0,15092.25,56.0
2018-06-06 16:00:00,60.74,71.38,31074,1876.75,5370.0,208.25,15388.4166666666,56.0
2018-06-06 16:30:00,62.24,67.48,31460,1934.66666666666,4400.0,244.75,15456.75,56.0
2018-06-06 17:00:00,63.81,72.99,31828,2013.25,3640.0,453.25,15461.25,56.0
2018-06-06 17:30:00,66.15,74.15,32121,2107.5,2820.0,497.0,15473.9166666666,56.0
2018-06-06 18:00:00,68.2,79.51,32262,2166.75,2050.0,497.0,15479.0,56.0
2018-06-06 18:30:00,63.39,74.41,32267,2134.75,1380.0,497.0,15500.25,56.0
2018-06-06 19:00:00,59.91,71.58,32061,2179.25,852.0,497.0,15522.75,56.0
2018-06-06 19:30:00,58.78,68.23,31551,2264.5,407.0,435.25,15533.75,56.0
2018-06-06 20:00:00,58.47,64.5,31235,2260.75,133.0,162.5,15274.775,56.0
2018-06-06 20:30:00,57.34,64.29,30605,2247.25,11.5,0.0,14802.6666666666,56.0
2018-06-06 21:00:00,56.34,60.91,29754,2181.0,0.0989,0.0,14455.75,56.0
2018-06-06 21:30:00,53.45,59.32,27953,2178.25,0.085,0.0,14320.9166666666,56.0
2018-06-06 22:00:00,58.61,62.12,26064,2121.75,0.0253,0.0,12571.5964285714,56.0
2018-06-06 22:30:00,64.07,70.7,24456,2069.75,0.00606,0.0,10650.8333333333,56.0
2018-06-06 23:00:00,54.14,55.72,23099,1971.75,0.0252,0.0,9124.41666666666,56.0
2018-06-06 23:30:00,50.7,53.78,22476,1964.0,0.134,0.0,8748.25,56.0
2018-06-07 00:00:00,51.18,55.51,22006,1949.75,0.138,0.0,8535.21428571428,58.199999999999996
2018-06-07 00:30:00,50.34,56.08,21728,1904.25,0.0168,0.0,8265.25,58.199999999999996
2018-06-07 01:00:00,49.6,56.12,21475,1839.0,0.0232,0.0,7895.75,58.199999999999996
2018-06-07 01:30:00,49.94,52.91,21092,1736.5,0.0147,0.0,7601.5,58.199999999999996
2018-06-07 02:00:00,46.58,53.06,20884,1685.75,0.00711,0.0,7374.93734015345,58.199999999999996
2018-06-07 02:30:00,49.49,51.27,20761,1624.75,0.00624,0.0,7403.0,58.199999999999996
2018-06-07 03:00:00,50.16,54.26,20646,1568.5,0.00589,0.0,7668.5,58.199999999999996
2018-06-07 03:30:00,48.41,49.19,20460,1594.75,0.00353,0.0,7896.00324675324,58.199999999999996
2018-06-07 04:00:00,50.42,57.03,21073,1595.25,0.59,0.0,8100.21666666666,58.199999999999996
2018-06-07 04:30:00,51.99,53.38,21899,1618.75,46.8,0.0,8924.40238095238,58.199999999999996
2018-06-07 05:00:00,59.48,64.33,24203,1607.25,226.0,0.0,10639.9666666666,58.199999999999996
2018-06-07 05:30:00,51.53,54.31,26691,1507.0,533.0,0.0,12269.6196969696,58.199999999999996
2018-06-07 06:00:00,53.64,59.23,29316,1533.75,959.0,0.0,14839.2657342657,58.199999999999996
2018-06-07 06:30:00,63.5,67.09,30466,1438.0,1320.0,0.0,15598.5,58.199999999999996
2018-06-07 07:00:00,66.41,70.83,31096,1440.25,1840.0,355.0,15690.5,58.199999999999996
2018-06-07 07:30:00,64.42,65.23,30865,1444.0,2250.0,487.75,15773.25,58.199999999999996
2018-06-07 08:00:00,59.41,66.25,30948,1463.0,2860.0,497.0,15811.75,58.199999999999996
2018-06-07 08:30:00,57.47,59.07,30649,1454.25,3540.0,497.0,15814.5,58.199999999999996
2018-06-07 09:00:00,56.53,53.29,30129,1513.0,4260.0,497.0,15786.75,58.199999999999996
2018-06-07 09:30:00,55.93,56.87,29937,1543.0,4980.0,497.0,15779.25,58.199999999999996
2018-06-07 10:00:00,53.95,52.01,29864,1527.25,5580.0,497.0,15764.25,58.199999999999996
2018-06-07 10:30:00,54.23,53.34,29821,1425.25,5940.0,497.0,15900.75,58.199999999999996
2018-06-07 11:00:00,55.26,54.4,29649,1423.25,6060.0,497.0,15911.5,58.199999999999996
2018-06-07 11:30:00,54.93,56.57,29442,1401.75,6230.0,497.0,15892.25,58.199999999999996
2018-06-07 12:00:00,54.88,54.23,29320,1399.0,6290.0,497.0,15860.5,58.199999999999996
2018-06-07 12:30:00,54.76,55.27,29247,1415.0,6180.0,497.0,15851.75,58.199999999999996
2018-06-07 13:00:00,54.63,53.66,29348,1472.75,5510.0,497.0,15878.75,58.199999999999996
2018-06-07 13:30:00,56.25,55.3,29330,1644.25,5200.0,497.0,16018.3333333333,58.199999999999996
2018-06-07 14:00:00,65.88,62.2,29564,1672.5,5260.0,497.0,16011.5,58.199999999999996
2018-06-07 14:30:00,73.69,76.06,30042,1679.5,4760.0,497.0,16093.0833333333,58.199999999999996
2018-06-07 15:00:00,74.21,83.05,30903,1816.5,4050.0,497.0,16230.0,58.199999999999996
2018-06-07 15:30:00,78.31,87.9,31826,1914.0,3440.0,497.0,16673.6,58.199999999999996
2018-06-07 16:00:00,79.16,90.42,32343,1950.75,3050.0,497.0,16643.4576923076,58.199999999999996
2018-06-07 16:30:00,79.36,85.05,32477,2034.0,2540.0,497.0,16213.1428571428,58.199999999999996
2018-06-07 17:00:00,80.94,92.3,32605,2136.5,2010.0,497.0,16299.5833333333,58.199999999999996
2018-06-07 17:30:00,80.56,86.14,32715,2172.75,1560.0,497.0,16317.3333333333,58.199999999999996
2018-06-07 18:00:00,68.8,79.24,32626,2183.0,1160.0,497.0,16292.0,58.199999999999996
2018-06-07 18:30:00,64.07,75.46,32608,2186.0,762.0,497.0,16137.75,58.199999999999996
2018-06-07 19:00:00,62.93,72.74,32262,2108.75,442.0,497.0,15930.5,58.199999999999996
2018-06-07 19:30:00,57.5,63.71,31829,2082.75,203.0,497.0,15807.787037037,58.199999999999996
2018-06-07 20:00:00,61.81,73.4,31368,2005.25,55.7,497.0,15971.5833333333,58.199999999999996
2018-06-07 20:30:00,59.18,67.33,30754,2038.41666666666,4.58,497.0,15580.75,58.199999999999996
2018-06-07 21:00:00,57.4,58.26,30068,2009.75,0.0699,435.25,14911.55,58.199999999999996
2018-06-07 21:30:00,56.18,58.76,28267,1924.75,0.0779,162.5,13913.8101851851,58.199999999999996
2018-06-07 22:00:00,51.58,54.49,26228,1998.5,0.0294,0.0,11757.8833333333,58.199999999999996
2018-06-07 22:30:00,52.89,53.06,24734,1902.75,0.0627,0.0,9907.54166666666,58.199999999999996
2018-06-07 23:00:00,54.08,59.73,23386,1770.16666666666,0.00419,0.0,8311.42129629629,58.199999999999996
2018-06-07 23:30:00,52.62,54.99,22505,1708.75,0.0872,0.0,8082.75,58.199999999999996
2018-06-08 00:00:00,52.47,55.2,22097,1628.25,0.0913,0.0,7815.42857142857,59.8
2018-06-08 00:30:00,53.19,56.71,21905,1620.0,0.00602,0.0,7398.25,59.8
2018-06-08 01:00:00,53.79,60.39,21487,1569.91666666666,0.0194,0.0,7325.75,59.8
2018-06-08 01:30:00,50.58,57.23,21086,1623.25,0.00809,0.0,7249.0,59.8
2018-06-08 02:00:00,52.06,54.57,20848,1635.25,0.004,0.0,7073.56818181818,59.8
2018-06-08 02:30:00,51.81,56.99,20634,1727.25,0.0059,0.0,6650.5,59.8
2018-06-08 03:00:00,52.38,53.36,20530,1790.75,0.00366,0.0,6609.5,59.8
2018-06-08 03:30:00,50.9,54.86,20390,1841.75,0.00556,0.0,6679.95454545454,59.8
2018-06-08 04:00:00,50.27,54.63,20822,1704.75,0.107,0.0,7218.0,59.8
2018-06-08 04:30:00,52.41,57.74,21759,1828.0,18.2,0.0,7990.66666666666,59.8
2018-06-08 05:00:00,56.49,59.54,24186,1965.0,143.0,0.0,9857.63333333333,59.8
2018-06-08 05:30:00,49.31,53.93,26630,1808.16666666666,330.0,0.0,12197.7647186147,59.8
2018-06-08 06:00:00,50.72,57.2,29567,1875.25,535.0,0.0,15304.0367132867,59.8
2018-06-08 06:30:00,69.26,75.93,31001,1756.5,907.0,0.0,16036.25,59.8
2018-06-08 07:00:00,82.54,89.0,31443,1531.5,1270.0,0.0,16324.8333333333,59.8
2018-06-08 07:30:00,86.71,91.42,31608,1619.75,1610.0,0.0,16497.0,59.8
2018-06-08 08:00:00,88.19,88.43,31839,1577.16666666666,2040.0,0.0,16595.0,59.8
2018-06-08 08:30:00,88.18,86.93,31712,1509.25,2380.0,0.0,16704.5,59.8
2018-06-08 09:00:00,87.93,84.92,31470,1469.0,2750.0,9.33333333333333,16683.0,59.8
2018-06-08 09:30:00,87.7,84.8,31352,1453.0,3240.0,33.5,16684.75,59.8
2018-06-08 10:00:00,70.98,69.76,31513,1358.25,3740.0,425.0,16655.25,59.8
2018-06-08 10:30:00,68.8,69.54,31496,1276.25,4130.0,574.25,16632.25,59.8
2018-06-08 11:00:00,70.61,67.77,31244,1251.5,4840.0,543.25,16610.0,59.8
2018-06-08 11:30:00,71.91,67.5,30656,1271.5,4780.0,305.5,16597.75,59.8
2018-06-08 12:00:00,62.41,64.34,30337,1376.75,4950.0,295.0,16570.5,59.8
2018-06-08 12:30:00,59.47,55.18,30110,1434.25,5060.0,445.0,16560.25,59.8
2018-06-08 13:00:00,57.02,57.24,29807,1472.0,4980.0,613.75,16225.0654761904,59.8
2018-06-08 13:30:00,56.9,53.21,29481,1403.0,5030.0,645.0,15898.25,59.8
2018-06-08 14:00:00,56.11,57.29,29337,1432.0,4650.0,645.0,15749.5,59.8
2018-06-08 14:30:00,54.67,58.84,29914,1431.91666666666,4570.0,645.0,16285.9311594202,59.8
2018-06-08 15:00:00,54.68,66.09,30619,1493.5,4080.0,645.0,16517.0,59.8
2018-06-08 15:30:00,55.14,63.23,31216,1627.25,3560.0,645.0,16570.5,59.8
2018-06-08 16:00:00,58.8,70.65,31705,1595.5,3040.0,645.0,16759.5,59.8
2018-06-08 16:30:00,59.22,68.02,31758,1527.5,2570.0,645.0,16874.25,59.8
2018-06-08 17:00:00,59.27,68.84,31746,1497.75,2130.0,645.0,16534.89,59.8
2018-06-08 17:30:00,60.21,71.63,31683,1500.5,1810.0,645.0,16162.75,59.8
2018-06-08 18:00:00,63.37,73.94,31548,1511.25,1360.0,645.0,15835.0,59.8
2018-06-08 18:30:00,58.69,64.59,31361,1536.75,935.0,645.0,15480.75,59.8
2018-06-08 19:00:00,56.93,63.1,30794,1500.0,589.0,645.0,15264.75,59.8
2018-06-08 19:30:00,57.16,67.19,30330,1478.75,302.0,511.666666666666,15064.75,59.8
2018-06-08 20:00:00,54.6,64.55,30054,1485.75,89.0,441.5,14624.05,59.8
2018-06-08 20:30:00,54.78,60.63,29521,1428.5,11.7,474.5,13831.5757575757,59.8
2018-06-08 21:00:00,55.46,62.31,28769,1422.0,0.262,249.333333333333,12953.0,59.8
2018-06-08 21:30:00,51.82,53.97,27509,1409.25,0.11,238.25,12153.6666666666,59.8
2018-06-08 22:00:00,59.0,60.69,25894,1342.75,0.061,260.0,10430.275,59.8
2018-06-08 22:30:00,59.36,63.75,24585,1326.0,0.0269,260.0,9805.58333333333,59.8
2018-06-08 23:00:00,54.71,60.92,23272,1280.75,0.0219,260.0,9034.91666666666,59.8
2018-06-08 23:30:00,51.82,52.52,22369,1290.0,0.0182,260.0,8608.5,59.8
2018-06-09 00:00:00,49.99,56.14,21844,1249.75,0.0163,260.0,8068.35,56.6
2018-06-09 00:30:00,50.61,52.42,21535,1266.25,0.0259,260.0,7482.33333333333,56.6
2018-06-09 01:00:00,50.44,54.47,21129,1208.25,0.00482,260.0,7183.16071428571,56.6
2018-06-09 01:30:00,50.28,52.88,20691,1166.75,0.00532,260.0,7082.84,56.6
2018-06-09 02:00:00,46.75,51.93,20282,1136.0,0.0115,260.25,7283.25,56.6
2018-06-09 02:30:00,47.63,53.54,20131,1129.25,0.00618,268.5,7185.25,56.6
2018-06-09 03:00:00,48.21,51.33,19975,1099.75,0.00613,283.5,6878.0,56.6
2018-06-09 03:30:00,46.37,51.59,19454,1074.25,0.00598,298.5,6783.0,56.6
2018-06-09 04:00:00,46.68,49.36,19500,1050.0,0.111,176.5,6505.80434782608,56.6
2018-06-09 04:30:00,46.61,49.56,19685,1014.75,24.3,212.5,6389.75,56.6
2018-06-09 05:00:00,53.61,58.8,20746,985.25,192.0,230.0,6716.99275362318,56.6
2018-06-09 05:30:00,52.26,54.06,21672,950.0,428.0,230.0,7110.66666666666,56.6
2018-06-09 06:00:00,51.79,52.62,23031,937.25,765.0,230.0,8055.25,56.6
2018-06-09 06:30:00,53.94,55.31,24347,929.25,1190.0,235.0,9401.75,56.6
2018-06-09 07:00:00,50.4,55.37,25939,908.25,1600.0,240.0,10679.5833333333,56.6
2018-06-09 07:30:00,53.33,53.88,26699,879.5,2040.0,245.0,11665.25,56.6
2018-06-09 08:00:00,59.12,63.16,27245,878.0,2510.0,292.5,12136.0,56.6
2018-06-09 08:30:00,60.69,60.94,27319,866.416666666666,2840.0,300.0,12361.0833333333,56.6
2018-06-09 09:00:00,59.69,57.37,27091,867.75,3410.0,300.0,12492.5,56.6
2018-06-09 09:30:00,57.66,56.11,26838,846.75,4070.0,265.0,12491.25,56.6
2018-06-09 10:00:00,54.75,50.64,26311,868.75,4440.0,230.0,12431.0,56.6
2018-06-09 10:30:00,52.88,50.86,25898,910.5,5040.0,230.0,12329.5,56.6
2018-06-09 11:00:00,50.09,49.72,25509,924.75,5720.0,85.0,11613.4545454545,56.6
2018-06-09 11:30:00,49.85,48.39,25070,909.5,6060.0,0.0,11040.5,56.6
2018-06-09 12:00:00,47.95,45.11,24519,919.5,6330.0,0.0,11009.0,56.6
2018-06-09 12:30:00,47.9,48.71,24064,949.25,6480.0,0.0,10917.5,56.6
2018-06-09 13:00:00,47.83,48.88,23638,972.5,6670.0,0.0,10578.0,56.6
2018-06-09 13:30:00,47.07,44.08,23325,1026.25,6470.0,0.0,10457.75,56.6
2018-06-09 14:00:00,42.29,40.91,23463,1048.75,6110.0,0.0,10442.5,56.6
2018-06-09 14:30:00,42.44,46.49,23932,1076.75,5610.0,0.0,10483.2692307692,56.6
2018-06-09 15:00:00,41.89,50.74,24657,1105.41666666666,4880.0,0.0,10818.1166666666,56.6
2018-06-09 15:30:00,44.09,49.63,25721,1129.75,4490.0,0.0,11371.653030303,56.6
2018-06-09 16:00:00,56.0,64.31,26876,1149.16666666666,3950.0,0.0,12321.75,56.6
2018-06-09 16:30:00,61.68,69.25,27738,1154.25,3370.0,0.0,12350.75,56.6
2018-06-09 17:00:00,61.65,71.29,28325,1162.0,2630.0,0.0,12344.5,56.6
2018-06-09 17:30:00,62.04,73.1,28442,1196.5,1910.0,0.0,12359.0,56.6
2018-06-09 18:00:00,63.95,70.73,28339,1230.5,1480.0,0.0,12165.9166666666,56.6
2018-06-09 18:30:00,63.68,75.61,28192,1205.25,1010.0,0.0,12060.0,56.6
2018-06-09 19:00:00,64.31,73.96,27764,1192.5,652.0,0.0,12089.25,56.6
2018-06-09 19:30:00,61.18,69.09,27421,1178.25,394.0,0.0,12103.5,56.6
2018-06-09 20:00:00,58.99,64.53,27130,1139.5,149.0,0.0,12121.25,56.6
2018-06-09 20:30:00,58.52,70.33,27009,1104.5,19.6,18.5,12136.5833333333,56.6
2018-06-09 21:00:00,57.71,63.44,26969,1043.91666666666,0.513,130.5,11797.5833333333,56.6
2018-06-09 21:30:00,56.27,56.95,25946,978.25,0.034,268.0,11592.5,56.6
2018-06-09 22:00:00,57.81,63.5,24644,919.25,0.00704,356.0,9435.95833333333,56.6
2018-06-09 22:30:00,58.24,61.72,23442,878.5,0.0223,478.25,7938.58333333333,56.6
2018-06-09 23:00:00,56.31,58.4,22351,868.0,0.0475,500.0,7552.25,56.6
2018-06-09 23:30:00,55.26,60.29,21610,881.0,0.0451,500.0,6976.66666666666,56.6
2018-06-10 00:00:00,52.1,52.5,21064,854.5,0.0928,500.0,6686.25,55.0
2018-06-10 00:30:00,51.22,56.65,20665,806.0,0.0543,500.0,6687.25,55.0
2018-06-10 01:00:00,51.97,55.02,20272,806.0,0.0278,500.0,6689.25,55.0
2018-06-10 01:30:00,51.43,56.75,19717,789.5,0.00703,500.0,6690.25,55.0
2018-06-10 02:00:00,47.41,47.6,19445,782.25,0.0193,500.0,6693.0,55.0
2018-06-10 02:30:00,48.06,51.28,19193,774.75,0.00619,500.0,6510.93478260869,55.0
2018-06-10 03:00:00,47.05,52.68,18872,777.75,0.00548,500.0,6354.0,55.0
2018-06-10 03:30:00,46.21,52.76,18484,788.25,0.005,500.0,6090.0,55.0
2018-06-10 04:00:00,46.41,49.28,18362,791.25,1.54,500.0,6000.0,55.0
2018-06-10 04:30:00,45.98,49.34,18426,750.5,51.0,500.0,6085.5,55.0
2018-06-10 05:00:00,46.21,48.65,18904,668.5,248.0,340.0,6348.5,55.0
2018-06-10 05:30:00,46.9,50.16,19357,642.0,537.0,240.0,6558.91666666666,55.0
2018-06-10 06:00:00,47.07,47.65,20234,674.5,858.0,60.0,7344.75,55.0
2018-06-10 06:30:00,47.3,51.73,21148,654.25,1270.0,0.0,7487.5,55.0
2018-06-10 07:00:00,47.47,52.59,22417,758.25,1700.0,0.0,7539.0,55.0
2018-06-10 07:30:00,53.96,58.8,23352,750.25,2290.0,0.0,7759.20238095238,55.0
2018-06-10 08:00:00,60.68,60.69,24242,786.75,2900.0,0.0,8326.5,55.0
2018-06-10 08:30:00,69.19,67.58,24570,799.25,3500.0,0.0,8406.5,55.0
2018-06-10 09:00:00,70.43,69.14,24943,838.25,4150.0,0.0,8401.5,55.0
2018-06-10 09:30:00,66.03,65.49,24863,887.75,4830.0,0.0,8769.0,55.0
2018-06-10 10:00:00,55.68,57.45,24723,930.25,5670.0,0.0,8800.25,55.0
2018-06-10 10:30:00,56.68,52.32,24664,948.5,6170.0,0.0,8792.5,55.0
2018-06-10 11:00:00,58.19,53.85,24509,980.5,6340.0,0.0,8781.25,55.0
2018-06-10 11:30:00,54.01,55.23,24012,1030.0,7050.0,0.0,8750.0,55.0
2018-06-10 12:00:00,49.86,45.23,23221,1093.0,7600.0,0.0,8576.75,55.0
2018-06-10 12:30:00,49.69,47.14,22613,1117.5,7970.0,0.0,7707.11904761904,55.0
2018-06-10 13:00:00,48.49,47.56,22355,1222.75,7780.0,0.0,7355.0,55.0
2018-06-10 13:30:00,47.84,46.04,22188,1331.25,7450.0,0.0,7031.0,55.0
2018-06-10 14:00:00,49.28,45.24,22397,1443.5,7150.0,0.0,6921.0,55.0
2018-06-10 14:30:00,50.21,55.32,22866,1494.75,6500.0,0.0,7654.01666666666,55.0
2018-06-10 15:00:00,51.1,58.01,23739,1542.5,5840.0,0.0,8496.69393939394,55.0
2018-06-10 15:30:00,51.31,62.34,24916,1624.5,4870.0,0.0,9129.89166666666,55.0
2018-06-10 16:00:00,55.14,66.77,26092,1694.5,3990.0,0.0,9753.125,55.0
2018-06-10 16:30:00,55.25,65.22,27052,1709.75,3540.0,0.0,9997.75,55.0
2018-06-10 17:00:00,57.74,66.48,27698,1763.0,2950.0,0.0,10060.5,55.0
2018-06-10 17:30:00,61.12,67.17,28177,1894.25,2360.0,0.0,10186.5,55.0
2018-06-10 18:00:00,66.21,78.17,28484,1960.5,1820.0,0.0,10321.0,55.0
2018-06-10 18:30:00,62.23,71.84,28304,1875.5,1270.0,0.0,10537.4166666666,55.0
2018-06-10 19:00:00,62.78,70.0,28021,1888.25,818.0,0.0,10678.75,55.0
2018-06-10 19:30:00,61.81,71.39,27863,1858.25,400.0,0.0,10484.5,55.0
2018-06-10 20:00:00,59.71,69.78,27694,1815.0,109.0,0.0,10309.75,55.0
2018-06-10 20:30:00,58.92,65.15,27377,1941.75,9.09,0.0,10336.6666666666,55.0
2018-06-10 21:00:00,58.46,64.49,27326,1874.75,0.253,44.6666666666666,10354.75,55.0
2018-06-10 21:30:00,55.96,60.19,26139,1902.75,0.0384,187.0,9493.25,55.0
2018-06-10 22:00:00,52.26,56.95,24274,1886.75,0.017,240.0,8073.33333333333,55.0
2018-06-10 22:30:00,54.73,56.3,22880,1947.0,0.0252,240.0,7050.7,55.0
2018-06-10 23:00:00,49.1,54.17,21760,1822.75,0.0165,240.0,6694.5,55.0
2018-06-10 23:30:00,50.13,55.51,21062,1819.0,0.0214,240.0,6498.26086956521,55.0
2018-06-11 00:00:00,48.18,55.13,20684,1746.0,0.00601,240.0,6344.0,53.400000000000006
2018-06-11 00:30:00,47.6,47.89,20546,1692.25,0.0194,240.0,6345.0,53.400000000000006
2018-06-11 01:00:00,48.3,53.37,20323,1685.0,0.00657,240.0,6347.0,53.400000000000006
2018-06-11 01:30:00,47.55,48.85,20030,1776.25,0.00802,240.0,6348.0,53.400000000000006
2018-06-11 02:00:00,46.43,52.23,19864,1812.25,0.00711,240.0,6347.0,53.400000000000006
2018-06-11 02:30:00,46.21,49.88,19791,1812.5,0.0168,240.0,6366.7619047619,53.400000000000006
2018-06-11 03:00:00,46.0,46.84,19698,1863.0,0.00802,240.0,6166.18333333333,53.400000000000006
2018-06-11 03:30:00,44.99,45.85,19492,1911.75,0.0181,240.0,6424.65833333333,53.400000000000006
2018-06-11 04:00:00,49.93,54.55,20013,1994.5,2.06,240.0,7201.61969696969,53.400000000000006
2018-06-11 04:30:00,47.47,54.2,20989,2100.75,60.7,240.0,7950.27619047619,53.400000000000006
2018-06-11 05:00:00,50.66,51.5,23515,2092.75,308.0,240.0,9231.11666666666,53.400000000000006
2018-06-11 05:30:00,47.62,51.83,25782,2166.0,666.0,240.0,10570.0,53.400000000000006
2018-06-11 06:00:00,49.53,51.37,28342,2078.25,1190.0,60.0,12924.4523809523,53.400000000000006
2018-06-11 06:30:00,58.61,64.92,29702,2074.0,1800.0,0.0,14186.5,53.400000000000006
2018-06-11 07:00:00,57.89,63.27,30292,2165.0,2520.0,0.0,14382.75,53.400000000000006
2018-06-11 07:30:00,57.52,62.79,29903,2130.5,3300.0,0.0,14371.75,53.400000000000006
2018-06-11 08:00:00,65.11,71.54,29614,2034.5,4130.0,0.0,14313.75,53.400000000000006
2018-06-11 08:30:00,60.43,59.12,29168,1957.75,4960.0,0.0,14247.75,53.400000000000006
2018-06-11 09:00:00,56.72,55.09,28680,2001.5,5790.0,0.0,14218.25,53.400000000000006
2018-06-11 09:30:00,54.42,50.64,28305,2093.0,6480.0,0.0,13927.5108695652,53.400000000000006
2018-06-11 10:00:00,51.46,46.69,28135,2117.0,6800.0,0.0,13790.0,53.400000000000006
2018-06-11 10:30:00,51.19,48.99,27874,2202.0,7490.0,0.0,13765.5,53.400000000000006
2018-06-11 11:00:00,51.87,49.44,27899,2215.25,7960.0,0.0,13237.375,53.400000000000006
2018-06-11 11:30:00,52.46,52.31,27742,2203.0,8390.0,0.0,12972.3947368421,53.400000000000006
2018-06-11 12:00:00,51.09,48.71,27544,2266.5,8580.0,0.0,13092.5,53.400000000000006
2018-06-11 12:30:00,51.28,48.49,27272,2313.0,8660.0,0.0,13065.25,53.400000000000006
2018-06-11 13:00:00,50.12,51.3,27236,2371.25,8520.0,0.0,13052.5833333333,53.400000000000006
2018-06-11 13:30:00,50.03,47.65,27240,2511.0,8270.0,0.0,12784.3055555555,53.400000000000006
2018-06-11 14:00:00,53.27,50.03,27395,2694.25,7880.0,17.1666666666666,12394.25,53.400000000000006
2018-06-11 14:30:00,54.47,56.22,27964,2920.75,7430.0,197.75,12521.409090909,53.400000000000006
2018-06-11 15:00:00,53.2,59.21,29031,3245.5,6780.0,378.0,13042.1666666666,53.400000000000006
2018-06-11 15:30:00,54.23,66.02,29977,3310.5,5970.0,432.5,13074.75,53.400000000000006
2018-06-11 16:00:00,55.32,61.6,30744,3394.25,5140.0,480.0,13230.75,53.400000000000006
2018-06-11 16:30:00,60.49,67.15,31095,3719.5,4360.0,500.0,13243.25,53.400000000000006
2018-06-11 17:00:00,58.42,63.55,31387,3699.0,3540.0,500.0,13250.25,53.400000000000006
2018-06-11 17:30:00,58.63,64.17,31604,3816.75,2740.0,500.0,13269.25,53.400000000000006
2018-06-11 18:00:00,55.68,65.03,31663,3860.5,2040.0,500.0,13310.5,53.400000000000006
2018-06-11 18:30:00,54.65,63.58,31648,4057.5,1400.0,500.0,13148.25,53.400000000000006
2018-06-11 19:00:00,54.36,59.97,31412,3901.25,831.0,500.0,12921.5,53.400000000000006
2018-06-11 19:30:00,53.6,59.85,30936,4013.75,370.0,500.0,12604.96,53.400000000000006
2018-06-11 20:00:00,53.75,59.59,30688,4091.75,114.0,500.0,12538.3333333333,53.400000000000006
2018-06-11 20:30:00,53.2,59.95,30096,4188.75,11.6,365.0,11968.7744755244,53.400000000000006
2018-06-11 21:00:00,53.74,59.16,29282,4120.5,0.104,157.916666666666,11166.0064102564,53.400000000000006
2018-06-11 21:30:00,51.88,57.97,27584,3984.5,0.104,175.0,9804.83333333333,53.400000000000006
2018-06-11 22:00:00,52.77,53.38,25595,2949.0,0.189,240.0,8436.54166666666,53.400000000000006
2018-06-11 22:30:00,53.72,59.01,24079,3366.66666666666,0.0936,240.0,7470.375,53.400000000000006
